chromosome,source,feature,start,end,score,strand,frame,attributes,line_number,gene_id
LR134336.1,EMBL,gene,968290,969559,,-,,ID=gene-NCTC11427_00976;Name=pyrC;gbkey=Gene;gene=pyrC;gene_biotype=protein_coding;locus_tag=NCTC11427_00976,1968,gene-NCTC11427_00976
LR134336.1,EMBL,gene,969571,970036,,-,,ID=gene-NCTC11427_00977;Name=mutX_2;gbkey=Gene;gene=mutX_2;gene_biotype=protein_coding;locus_tag=NCTC11427_00977,1970,gene-NCTC11427_00977
LR134336.1,EMBL,gene,970045,970699,,-,,ID=gene-NCTC11427_00978;Name=ung;gbkey=Gene;gene=ung;gene_biotype=protein_coding;locus_tag=NCTC11427_00978,1972,gene-NCTC11427_00978
LR134336.1,EMBL,gene,970760,971453,,-,,ID=gene-NCTC11427_00979;Name=yfnB;gbkey=Gene;gene=yfnB;gene_biotype=protein_coding;locus_tag=NCTC11427_00979,1974,gene-NCTC11427_00979
LR134336.1,EMBL,gene,971584,972679,,-,,ID=gene-NCTC11427_00980;Name=yhhT_3;gbkey=Gene;gene=yhhT_3;gene_biotype=protein_coding;locus_tag=NCTC11427_00980,1976,gene-NCTC11427_00980
LR134336.1,EMBL,gene,972688,973978,,-,,ID=gene-NCTC11427_00981;Name=NCTC11427_00981;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00981,1978,gene-NCTC11427_00981
LR134336.1,EMBL,gene,974318,974735,,-,,ID=gene-NCTC11427_00982;Name=NCTC11427_00982;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00982,1980,gene-NCTC11427_00982
LR134336.1,EMBL,gene,974821,975325,,-,,ID=gene-NCTC11427_00983;Name=NCTC11427_00983;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00983,1982,gene-NCTC11427_00983
LR134336.1,EMBL,gene,975609,976152,,-,,ID=gene-NCTC11427_00984;Name=NCTC11427_00984;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00984,1984,gene-NCTC11427_00984
LR134336.1,EMBL,gene,976278,977193,,-,,ID=gene-NCTC11427_00985;Name=NCTC11427_00985;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00985,1986,gene-NCTC11427_00985
LR134336.1,EMBL,gene,977377,978211,,-,,ID=gene-NCTC11427_00986;Name=tetD;gbkey=Gene;gene=tetD;gene_biotype=protein_coding;locus_tag=NCTC11427_00986,1988,gene-NCTC11427_00986
LR134336.1,EMBL,gene,978416,978911,,-,,ID=gene-NCTC11427_00987;Name=NCTC11427_00987;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00987,1990,gene-NCTC11427_00987
LR134336.1,EMBL,gene,979039,980344,,-,,ID=gene-NCTC11427_00988;Name=eno;gbkey=Gene;gene=eno;gene_biotype=protein_coding;locus_tag=NCTC11427_00988,1992,gene-NCTC11427_00988
LR134336.1,EMBL,gene,980506,980953,,+,,ID=gene-NCTC11427_00989;Name=NCTC11427_00989;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00989,1994,gene-NCTC11427_00989
LR134336.1,EMBL,gene,980949,982065,,-,,ID=gene-NCTC11427_00990;Name=glxK;gbkey=Gene;gene=glxK;gene_biotype=protein_coding;locus_tag=NCTC11427_00990,1996,gene-NCTC11427_00990
LR134336.1,EMBL,gene,982074,982719,,-,,ID=gene-NCTC11427_00991;Name=serB;gbkey=Gene;gene=serB;gene_biotype=protein_coding;locus_tag=NCTC11427_00991,1998,gene-NCTC11427_00991
LR134336.1,EMBL,gene,982777,984211,,-,,ID=gene-NCTC11427_00992;Name=glgA;gbkey=Gene;gene=glgA;gene_biotype=protein_coding;locus_tag=NCTC11427_00992,2000,gene-NCTC11427_00992
LR134336.1,EMBL,gene,984207,985347,,-,,ID=gene-NCTC11427_00993;Name=glgD;gbkey=Gene;gene=glgD;gene_biotype=protein_coding;locus_tag=NCTC11427_00993,2002,gene-NCTC11427_00993
LR134336.1,EMBL,gene,985336,986479,,-,,ID=gene-NCTC11427_00994;Name=glgC;gbkey=Gene;gene=glgC;gene_biotype=protein_coding;locus_tag=NCTC11427_00994,2004,gene-NCTC11427_00994
LR134336.1,EMBL,gene,986636,988532,,-,,ID=gene-NCTC11427_00995;Name=glgB;gbkey=Gene;gene=glgB;gene_biotype=protein_coding;locus_tag=NCTC11427_00995,2006,gene-NCTC11427_00995
LR134336.1,EMBL,gene,988804,990229,,-,,ID=gene-NCTC11427_00996;Name=gapN;gbkey=Gene;gene=gapN;gene_biotype=protein_coding;locus_tag=NCTC11427_00996,2008,gene-NCTC11427_00996
LR134336.1,EMBL,gene,990425,992711,,-,,ID=gene-NCTC11427_00997;Name=pulA_1;gbkey=Gene;gene=pulA_1;gene_biotype=protein_coding;locus_tag=NCTC11427_00997,2010,gene-NCTC11427_00997
LR134336.1,EMBL,gene,992862,994809,,-,,ID=gene-NCTC11427_00998;Name=ligA;gbkey=Gene;gene=ligA;gene_biotype=protein_coding;locus_tag=NCTC11427_00998,2012,gene-NCTC11427_00998
LR134336.1,EMBL,gene,994910,996089,,-,,ID=gene-NCTC11427_00999;Name=NCTC11427_00999;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00999,2014,gene-NCTC11427_00999
LR134336.1,EMBL,gene,996169,996640,,-,,ID=gene-NCTC11427_01000;Name=NCTC11427_01000;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01000,2016,gene-NCTC11427_01000
LR134336.1,EMBL,gene,996736,997033,,-,,ID=gene-NCTC11427_01001;Name=NCTC11427_01001;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01001,2018,gene-NCTC11427_01001
LR134336.1,EMBL,gene,997036,998938,,-,,ID=gene-NCTC11427_01002;Name=yjjK;gbkey=Gene;gene=yjjK;gene_biotype=protein_coding;locus_tag=NCTC11427_01002,2020,gene-NCTC11427_01002
LR134336.1,EMBL,gene,999016,1000171,,-,,ID=gene-NCTC11427_01003;Name=NCTC11427_01003;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01003,2022,gene-NCTC11427_01003
LR134336.1,EMBL,gene,1000579,1002298,,+,,ID=gene-NCTC11427_01004;Name=pgmA;gbkey=Gene;gene=pgmA;gene_biotype=protein_coding;locus_tag=NCTC11427_01004,2024,gene-NCTC11427_01004
LR134336.1,EMBL,gene,1002409,1002757,,+,,ID=gene-NCTC11427_01005;Name=NCTC11427_01005;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01005,2026,gene-NCTC11427_01005
LR134336.1,EMBL,gene,1002791,1006043,,-,,ID=gene-NCTC11427_01006;Name=NCTC11427_01006;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01006,2028,gene-NCTC11427_01006
LR134336.1,EMBL,gene,1006042,1007914,,-,,ID=gene-NCTC11427_01007;Name=spnII-interrupted-N;gbkey=Gene;gene=spnII-interrupted-N;gene_biotype=protein_coding;locus_tag=NCTC11427_01007,2030,gene-NCTC11427_01007
LR134336.1,EMBL,gene,1008021,1008831,,-,,ID=gene-NCTC11427_01008;Name=vicX;gbkey=Gene;gene=vicX;gene_biotype=protein_coding;locus_tag=NCTC11427_01008,2032,gene-NCTC11427_01008
LR134336.1,EMBL,gene,1008832,1010182,,-,,ID=gene-NCTC11427_01009;Name=walK;gbkey=Gene;gene=walK;gene_biotype=protein_coding;locus_tag=NCTC11427_01009,2034,gene-NCTC11427_01009
LR134336.1,EMBL,gene,1010174,1010882,,-,,ID=gene-NCTC11427_01010;Name=yycF_1;gbkey=Gene;gene=yycF_1;gene_biotype=protein_coding;locus_tag=NCTC11427_01010,2036,gene-NCTC11427_01010
LR134336.1,EMBL,gene,1010938,1012117,,-,,ID=gene-NCTC11427_01011;Name=mutY;gbkey=Gene;gene=mutY;gene_biotype=protein_coding;locus_tag=NCTC11427_01011,2038,gene-NCTC11427_01011
LR134336.1,EMBL,gene,1012199,1013174,,-,,ID=gene-NCTC11427_01012;Name=pta;gbkey=Gene;gene=pta;gene_biotype=protein_coding;locus_tag=NCTC11427_01012,2040,gene-NCTC11427_01012
LR134336.1,EMBL,gene,1013217,1014114,,-,,ID=gene-NCTC11427_01013;Name=rluA3;gbkey=Gene;gene=rluA3;gene_biotype=protein_coding;locus_tag=NCTC11427_01013,2042,gene-NCTC11427_01013
LR134336.1,EMBL,gene,1014110,1014929,,-,,ID=gene-NCTC11427_01014;Name=ppnK1;gbkey=Gene;gene=ppnK1;gene_biotype=protein_coding;locus_tag=NCTC11427_01014,2044,gene-NCTC11427_01014
LR134336.1,EMBL,gene,1014912,1015584,,-,,ID=gene-NCTC11427_01015;Name=yjbM;gbkey=Gene;gene=yjbM;gene_biotype=protein_coding;locus_tag=NCTC11427_01015,2046,gene-NCTC11427_01015
LR134336.1,EMBL,gene,1015712,1016282,,+,,ID=gene-NCTC11427_01016;Name=yjbK;gbkey=Gene;gene=yjbK;gene_biotype=protein_coding;locus_tag=NCTC11427_01016,2048,gene-NCTC11427_01016
LR134336.1,EMBL,gene,1016393,1017353,,+,,ID=gene-NCTC11427_01017;Name=prs;gbkey=Gene;gene=prs;gene_biotype=protein_coding;locus_tag=NCTC11427_01017,2050,gene-NCTC11427_01017
LR134336.1,EMBL,gene,1017362,1018478,,+,,ID=gene-NCTC11427_01018;Name=nifS;gbkey=Gene;gene=nifS;gene_biotype=protein_coding;locus_tag=NCTC11427_01018,2052,gene-NCTC11427_01018
LR134336.1,EMBL,gene,1018482,1018830,,+,,ID=gene-NCTC11427_01019;Name=NCTC11427_01019;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01019,2054,gene-NCTC11427_01019
LR134336.1,EMBL,gene,1018836,1019052,,+,,ID=gene-NCTC11427_01020;Name=NCTC11427_01020;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01020,2056,gene-NCTC11427_01020
LR134336.1,EMBL,gene,1019134,1019776,,+,,ID=gene-NCTC11427_01021;Name=rex;gbkey=Gene;gene=rex;gene_biotype=protein_coding;locus_tag=NCTC11427_01021,2058,gene-NCTC11427_01021
LR134336.1,EMBL,gene,1019791,1020481,,+,,ID=gene-NCTC11427_01022;Name=NCTC11427_01022;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01022,2060,gene-NCTC11427_01022
LR134336.1,EMBL,gene,1020477,1021158,,-,,ID=gene-NCTC11427_01023;Name=radC;gbkey=Gene;gene=radC;gene_biotype=protein_coding;locus_tag=NCTC11427_01023,2062,gene-NCTC11427_01023
LR134336.1,EMBL,gene,1021200,1023492,,-,,ID=gene-NCTC11427_01024;Name=pcrA;gbkey=Gene;gene=pcrA;gene_biotype=protein_coding;locus_tag=NCTC11427_01024,2064,gene-NCTC11427_01024
LR134336.1,EMBL,gene,1023675,1025346,,-,,ID=gene-NCTC11427_01025;Name=fhs;gbkey=Gene;gene=fhs;gene_biotype=protein_coding;locus_tag=NCTC11427_01025,2066,gene-NCTC11427_01025
LR134336.1,EMBL,gene,1025574,1026264,,+,,ID=gene-NCTC11427_01026;Name=coaBC_1;gbkey=Gene;gene=coaBC_1;gene_biotype=protein_coding;locus_tag=NCTC11427_01026,2068,gene-NCTC11427_01026
LR134336.1,EMBL,gene,1026275,1026827,,+,,ID=gene-NCTC11427_01027;Name=coaBC_2;gbkey=Gene;gene=coaBC_2;gene_biotype=protein_coding;locus_tag=NCTC11427_01027,2070,gene-NCTC11427_01027
LR134336.1,EMBL,gene,1026810,1027374,,+,,ID=gene-NCTC11427_01028;Name=panT;gbkey=Gene;gene=panT;gene_biotype=protein_coding;locus_tag=NCTC11427_01028,2072,gene-NCTC11427_01028
LR134336.1,EMBL,gene,1027412,1027772,,-,,ID=gene-NCTC11427_01029;Name=NCTC11427_01029;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01029,2074,gene-NCTC11427_01029
LR134336.1,EMBL,gene,1027907,1028435,,+,,ID=gene-NCTC11427_01030;Name=niaX;gbkey=Gene;gene=niaX;gene_biotype=protein_coding;locus_tag=NCTC11427_01030,2076,gene-NCTC11427_01030
LR134336.1,EMBL,gene,1028446,1028962,,+,,ID=gene-NCTC11427_01031;Name=niaR;gbkey=Gene;gene=niaR;gene_biotype=protein_coding;locus_tag=NCTC11427_01031,2078,gene-NCTC11427_01031
LR134336.1,EMBL,gene,1028958,1029426,,-,,ID=gene-NCTC11427_01032;Name=mutX_3;gbkey=Gene;gene=mutX_3;gene_biotype=protein_coding;locus_tag=NCTC11427_01032,2080,gene-NCTC11427_01032
LR134336.1,EMBL,gene,1029449,1029893,,-,,ID=gene-NCTC11427_01033;Name=NCTC11427_01033;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01033,2082,gene-NCTC11427_01033
LR134336.1,EMBL,gene,1030040,1030427,,-,,ID=gene-NCTC11427_01034;Name=NCTC11427_01034;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01034,2084,gene-NCTC11427_01034
LR134336.1,EMBL,gene,1030372,1030936,,-,,ID=gene-NCTC11427_01035;Name=NCTC11427_01035;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01035,2086,gene-NCTC11427_01035
LR134336.1,EMBL,gene,1030922,1031426,,-,,ID=gene-NCTC11427_01036;Name=NCTC11427_01036;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01036,2088,gene-NCTC11427_01036
LR134336.1,EMBL,gene,1031515,1032019,,-,,ID=gene-NCTC11427_01037;Name=yjaB;gbkey=Gene;gene=yjaB;gene_biotype=protein_coding;locus_tag=NCTC11427_01037,2090,gene-NCTC11427_01037
LR134336.1,EMBL,gene,1032035,1034024,,-,,ID=gene-NCTC11427_01038;Name=uvrB;gbkey=Gene;gene=uvrB;gene_biotype=protein_coding;locus_tag=NCTC11427_01038,2092,gene-NCTC11427_01038
LR134336.1,EMBL,gene,1034204,1036370,,+,,ID=gene-NCTC11427_01039;Name=glnP_2;gbkey=Gene;gene=glnP_2;gene_biotype=protein_coding;locus_tag=NCTC11427_01039,2094,gene-NCTC11427_01039
LR134336.1,EMBL,gene,1036369,1037110,,+,,ID=gene-NCTC11427_01040;Name=artM_4;gbkey=Gene;gene=artM_4;gene_biotype=protein_coding;locus_tag=NCTC11427_01040,2096,gene-NCTC11427_01040
LR134336.1,EMBL,gene,1037259,1038747,,+,,ID=gene-NCTC11427_01041;Name=zwf;gbkey=Gene;gene=zwf;gene_biotype=protein_coding;locus_tag=NCTC11427_01041,2098,gene-NCTC11427_01041
LR134336.1,EMBL,gene,1038791,1040093,,-,,ID=gene-NCTC11427_01042;Name=ftsY;gbkey=Gene;gene=ftsY;gene_biotype=protein_coding;locus_tag=NCTC11427_01042,2100,gene-NCTC11427_01042
LR134336.1,EMBL,gene,1040096,1040915,,-,,ID=gene-NCTC11427_01043;Name=yidA_3;gbkey=Gene;gene=yidA_3;gene_biotype=protein_coding;locus_tag=NCTC11427_01043,2102,gene-NCTC11427_01043
LR134336.1,EMBL,gene,1040914,1041706,,-,,ID=gene-NCTC11427_01044;Name=ybjI;gbkey=Gene;gene=ybjI;gene_biotype=protein_coding;locus_tag=NCTC11427_01044,2104,gene-NCTC11427_01044
LR134336.1,EMBL,gene,1041911,1042607,,+,,ID=gene-NCTC11427_01045;Name=NCTC11427_01045;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01045,2106,gene-NCTC11427_01045
LR134336.1,EMBL,gene,1042646,1044635,,-,,ID=gene-NCTC11427_01046;Name=NCTC11427_01046;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01046,2108,gene-NCTC11427_01046
LR134336.1,EMBL,gene,1044636,1045395,,-,,ID=gene-NCTC11427_01047;Name=macB_1;gbkey=Gene;gene=macB_1;gene_biotype=protein_coding;locus_tag=NCTC11427_01047,2110,gene-NCTC11427_01047
LR134336.1,EMBL,gene,1045809,1046901,,-,,ID=gene-NCTC11427_01048;Name=cbbX;gbkey=Gene;gene=cbbX;gene_biotype=protein_coding;locus_tag=NCTC11427_01048,2112,gene-NCTC11427_01048
LR134336.1,EMBL,gene,1046904,1047627,,-,,ID=gene-NCTC11427_01049;Name=NCTC11427_01049;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01049,2114,gene-NCTC11427_01049
LR134336.1,EMBL,gene,1047637,1049329,,-,,ID=gene-NCTC11427_01050;Name=NCTC11427_01050;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01050,2116,gene-NCTC11427_01050
LR134336.1,EMBL,gene,1049438,1049711,,-,,ID=gene-NCTC11427_01051;Name=NCTC11427_01051;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01051,2118,gene-NCTC11427_01051
LR134336.1,EMBL,gene,1049770,1050214,,-,,ID=gene-NCTC11427_01052;Name=NCTC11427_01052;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01052,2120,gene-NCTC11427_01052
LR134336.1,EMBL,gene,1050200,1052330,,-,,ID=gene-NCTC11427_01053;Name=yhgF;gbkey=Gene;gene=yhgF;gene_biotype=protein_coding;locus_tag=NCTC11427_01053,2122,gene-NCTC11427_01053
LR134336.1,EMBL,gene,1052460,1052592,,+,,ID=gene-NCTC11427_01054;Name=NCTC11427_01054;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01054,2124,gene-NCTC11427_01054
LR134336.1,EMBL,gene,1052592,1053498,,+,,ID=gene-NCTC11427_01055;Name=NCTC11427_01055;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01055,2126,gene-NCTC11427_01055
LR134336.1,EMBL,gene,1053494,1054310,,+,,ID=gene-NCTC11427_01056;Name=NCTC11427_01056;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01056,2128,gene-NCTC11427_01056
LR134336.1,EMBL,gene,1054461,1055514,,-,,ID=gene-NCTC11427_01057;Name=NCTC11427_01057;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01057,2130,gene-NCTC11427_01057
LR134336.1,EMBL,gene,1055522,1056296,,-,,ID=gene-NCTC11427_01058;Name=NCTC11427_01058;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01058,2132,gene-NCTC11427_01058
LR134336.1,EMBL,gene,1056431,1057382,,-,,ID=gene-NCTC11427_01059;Name=ribF;gbkey=Gene;gene=ribF;gene_biotype=protein_coding;locus_tag=NCTC11427_01059,2134,gene-NCTC11427_01059
LR134336.1,EMBL,gene,1057525,1061065,,-,,ID=gene-NCTC11427_01060;Name=smc;gbkey=Gene;gene=smc;gene_biotype=protein_coding;locus_tag=NCTC11427_01060,2136,gene-NCTC11427_01060
LR134336.1,EMBL,gene,1061055,1061754,,-,,ID=gene-NCTC11427_01061;Name=rnc;gbkey=Gene;gene=rnc;gene_biotype=protein_coding;locus_tag=NCTC11427_01061,2138,gene-NCTC11427_01061
LR134336.1,EMBL,gene,1061936,1062010,,-,,ID=gene-NCTC11427_01062;Name=NCTC11427_01062;gbkey=Gene;gene_biotype=tRNA;locus_tag=NCTC11427_01062,2140,gene-NCTC11427_01062
LR134336.1,EMBL,gene,1062076,1063063,,-,,ID=gene-NCTC11427_01063;Name=guaC;gbkey=Gene;gene=guaC;gene_biotype=protein_coding;locus_tag=NCTC11427_01063,2143,gene-NCTC11427_01063
LR134336.1,EMBL,gene,1063236,1064541,,-,,ID=gene-NCTC11427_01064;Name=NCTC11427_01064;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01064,2145,gene-NCTC11427_01064
LR134336.1,EMBL,gene,1064527,1066243,,-,,ID=gene-NCTC11427_01065;Name=mcrB;gbkey=Gene;gene=mcrB;gene_biotype=protein_coding;locus_tag=NCTC11427_01065,2147,gene-NCTC11427_01065
LR134336.1,EMBL,gene,1066398,1067178,,-,,ID=gene-NCTC11427_01066;Name=NCTC11427_01066;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01066,2149,gene-NCTC11427_01066
LR134336.1,EMBL,gene,1067202,1067796,,-,,ID=gene-NCTC11427_01067;Name=leuD;gbkey=Gene;gene=leuD;gene_biotype=protein_coding;locus_tag=NCTC11427_01067,2151,gene-NCTC11427_01067
LR134336.1,EMBL,gene,1067805,1069188,,-,,ID=gene-NCTC11427_01068;Name=leuC;gbkey=Gene;gene=leuC;gene_biotype=protein_coding;locus_tag=NCTC11427_01068,2153,gene-NCTC11427_01068
LR134336.1,EMBL,gene,1069191,1069461,,-,,ID=gene-NCTC11427_01069;Name=NCTC11427_01069;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01069,2155,gene-NCTC11427_01069
LR134336.1,EMBL,gene,1069457,1070495,,-,,ID=gene-NCTC11427_01070;Name=leuB;gbkey=Gene;gene=leuB;gene_biotype=protein_coding;locus_tag=NCTC11427_01070,2157,gene-NCTC11427_01070
LR134336.1,EMBL,gene,1070506,1072069,,-,,ID=gene-NCTC11427_01071;Name=leuA;gbkey=Gene;gene=leuA;gene_biotype=protein_coding;locus_tag=NCTC11427_01071,2159,gene-NCTC11427_01071
LR134336.1,EMBL,gene,1072383,1073040,,-,,ID=gene-NCTC11427_01072;Name=NCTC11427_01072;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01072,2161,gene-NCTC11427_01072
LR134336.1,EMBL,gene,1073083,1073716,,-,,ID=gene-NCTC11427_01073;Name=cutC;gbkey=Gene;gene=cutC;gene_biotype=protein_coding;locus_tag=NCTC11427_01073,2163,gene-NCTC11427_01073
LR134336.1,EMBL,gene,1073809,1074169,,-,,ID=gene-NCTC11427_01074;Name=ybaN;gbkey=Gene;gene=ybaN;gene_biotype=protein_coding;locus_tag=NCTC11427_01074,2165,gene-NCTC11427_01074
LR134336.1,EMBL,gene,1074275,1076363,,-,,ID=gene-NCTC11427_01075;Name=topA;gbkey=Gene;gene=topA;gene_biotype=protein_coding;locus_tag=NCTC11427_01075,2167,gene-NCTC11427_01075
LR134336.1,EMBL,gene,1076480,1077329,,-,,ID=gene-NCTC11427_01076;Name=smf;gbkey=Gene;gene=smf;gene_biotype=protein_coding;locus_tag=NCTC11427_01076,2169,gene-NCTC11427_01076
LR134336.1,EMBL,gene,1077409,1078033,,-,,ID=gene-NCTC11427_01077;Name=NCTC11427_01077;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01077,2171,gene-NCTC11427_01077
LR134336.1,EMBL,gene,1078173,1079997,,-,,ID=gene-NCTC11427_01078;Name=lepA;gbkey=Gene;gene=lepA;gene_biotype=protein_coding;locus_tag=NCTC11427_01078,2173,gene-NCTC11427_01078
LR134336.1,EMBL,gene,1080075,1080804,,-,,ID=gene-NCTC11427_01079;Name=pphA;gbkey=Gene;gene=pphA;gene_biotype=protein_coding;locus_tag=NCTC11427_01079,2175,gene-NCTC11427_01079
LR134336.1,EMBL,gene,1080804,1082472,,-,,ID=gene-NCTC11427_01080;Name=recN;gbkey=Gene;gene=recN;gene_biotype=protein_coding;locus_tag=NCTC11427_01080,2177,gene-NCTC11427_01080
LR134336.1,EMBL,gene,1082478,1082910,,-,,ID=gene-NCTC11427_01081;Name=argR_2;gbkey=Gene;gene=argR_2;gene_biotype=protein_coding;locus_tag=NCTC11427_01081,2179,gene-NCTC11427_01081
LR134336.1,EMBL,gene,1082902,1083718,,-,,ID=gene-NCTC11427_01082;Name=tlyA;gbkey=Gene;gene=tlyA;gene_biotype=protein_coding;locus_tag=NCTC11427_01082,2181,gene-NCTC11427_01082
LR134336.1,EMBL,gene,1083710,1084586,,-,,ID=gene-NCTC11427_01083;Name=ispA;gbkey=Gene;gene=ispA;gene_biotype=protein_coding;locus_tag=NCTC11427_01083,2183,gene-NCTC11427_01083
LR134336.1,EMBL,gene,1084582,1084795,,-,,ID=gene-NCTC11427_01084;Name=xseB;gbkey=Gene;gene=xseB;gene_biotype=protein_coding;locus_tag=NCTC11427_01084,2185,gene-NCTC11427_01084
LR134336.1,EMBL,gene,1084772,1086113,,-,,ID=gene-NCTC11427_01085;Name=xseA;gbkey=Gene;gene=xseA;gene_biotype=protein_coding;locus_tag=NCTC11427_01085,2187,gene-NCTC11427_01085
LR134336.1,EMBL,gene,1086241,1086880,,-,,ID=gene-NCTC11427_01086;Name=udk;gbkey=Gene;gene=udk;gene_biotype=protein_coding;locus_tag=NCTC11427_01086,2189,gene-NCTC11427_01086
LR134336.1,EMBL,gene,1086992,1087871,,-,,ID=gene-NCTC11427_01087;Name=truB;gbkey=Gene;gene=truB;gene_biotype=protein_coding;locus_tag=NCTC11427_01087,2191,gene-NCTC11427_01087
LR134336.1,EMBL,gene,1087882,1089157,,-,,ID=gene-NCTC11427_01088;Name=NCTC11427_01088;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01088,2193,gene-NCTC11427_01088
LR134336.1,EMBL,gene,1089251,1090532,,-,,ID=gene-NCTC11427_01089;Name=mdeA;gbkey=Gene;gene=mdeA;gene_biotype=protein_coding;locus_tag=NCTC11427_01089,2195,gene-NCTC11427_01089
LR134336.1,EMBL,gene,1090682,1091480,,-,,ID=gene-NCTC11427_01090;Name=NCTC11427_01090;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01090,2197,gene-NCTC11427_01090
LR134336.1,EMBL,gene,1091679,1092435,,-,,ID=gene-NCTC11427_01091;Name=srtA;gbkey=Gene;gene=srtA;gene_biotype=protein_coding;locus_tag=NCTC11427_01091,2199,gene-NCTC11427_01091
LR134336.1,EMBL,gene,1092434,1094903,,-,,ID=gene-NCTC11427_01092;Name=gyrA;gbkey=Gene;gene=gyrA;gene_biotype=protein_coding;locus_tag=NCTC11427_01092,2201,gene-NCTC11427_01092
LR134336.1,EMBL,gene,1095096,1096083,,+,,ID=gene-NCTC11427_01093;Name=ldhA;gbkey=Gene;gene=ldhA;gene_biotype=protein_coding;locus_tag=NCTC11427_01093,2203,gene-NCTC11427_01093
LR134336.1,EMBL,gene,1096212,1096488,,-,,ID=gene-NCTC11427_01094;Name=hupB;gbkey=Gene;gene=hupB;gene_biotype=protein_coding;locus_tag=NCTC11427_01094,2205,gene-NCTC11427_01094
LR134336.1,EMBL,gene,1096595,1097432,,-,,ID=gene-NCTC11427_01095;Name=NCTC11427_01095;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01095,2207,gene-NCTC11427_01095
LR134336.1,EMBL,gene,1097573,1098422,,+,,ID=gene-NCTC11427_01096;Name=NCTC11427_01096;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01096,2209,gene-NCTC11427_01096
LR134336.1,EMBL,gene,1098444,1099524,,-,,ID=gene-NCTC11427_01097;Name=lysP;gbkey=Gene;gene=lysP;gene_biotype=protein_coding;locus_tag=NCTC11427_01097,2211,gene-NCTC11427_01097
LR134336.1,EMBL,gene,1099545,1099842,,-,,ID=gene-NCTC11427_01098;Name=NCTC11427_01098;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01098,2213,gene-NCTC11427_01098
LR134336.1,EMBL,gene,1100052,1100496,,-,,ID=gene-NCTC11427_01099;Name=NCTC11427_01099;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01099,2215,gene-NCTC11427_01099
LR134336.1,EMBL,gene,1100641,1102054,,-,,ID=gene-NCTC11427_01100;Name=NCTC11427_01100;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_01100,2217,gene-NCTC11427_01100
LR134336.1,EMBL,gene,1102111,1102552,,-,,ID=gene-NCTC11427_01101;Name=nifU;gbkey=Gene;gene=nifU;gene_biotype=protein_coding;locus_tag=NCTC11427_01101,2219,gene-NCTC11427_01101
